Year,Region,Country,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring
2009,Nord_DE,Germany,Spring_Barley,39441,5.164,2.711875597635905,14.921912829081217,22.393277486165363,13.90675926208496,-2.034534235795339,4.793338418006897,11.675097147623696,6.8858747482299805,9.857625623544056,17.03418731689453,18.89173412322998,21.345921516418457,24.48798942565918,1.5398420095443726,10.12857441107432,10.718180338541666,887.1863061189651,1533.0768585205078,143.6145534515381,127.72637176513672,191.8970069885254,214.7255172729492,76.24845886230469,159.7230339050293,129.2050552368164,677.9634494781494,242.3707110605427,16314.026044285914,36824.46129115416,97.54308128356934,634.626106262207,773.8842163085938,262.7650337219238,527.6333923339844,545.6758728027344,4.011903701308485,63.0,7.0,0.0,0.0,1259.0787551143258,3268.8095625939604,17329.803997961957,1,1,0,1
2009,Nord_DE,Germany,Wheat,976355,8.535,2.711875597635905,14.921912829081217,22.393277486165363,13.90675926208496,-2.034534235795339,4.793338418006897,11.675097147623696,6.8858747482299805,9.857625623544056,17.03418731689453,18.89173412322998,21.345921516418457,24.48798942565918,1.5398420095443726,10.12857441107432,10.718180338541666,887.1863061189651,1533.0768585205078,143.6145534515381,127.72637176513672,191.8970069885254,214.7255172729492,76.24845886230469,159.7230339050293,129.2050552368164,677.9634494781494,242.3707110605427,16314.026044285914,36824.46129115416,97.54308128356934,634.626106262207,773.8842163085938,262.7650337219238,527.6333923339844,545.6758728027344,4.011903701308485,63.0,7.0,0.0,0.0,1259.0787551143258,3268.8095625939604,17329.803997961957,1,1,0,1
2009,Nord_DE,Germany,Winter_Barley,323308,7.249,2.711875597635905,14.921912829081217,22.393277486165363,13.90675926208496,-2.034534235795339,4.793338418006897,11.675097147623696,6.8858747482299805,9.857625623544056,17.03418731689453,18.89173412322998,21.345921516418457,24.48798942565918,1.5398420095443726,10.12857441107432,10.718180338541666,887.1863061189651,1533.0768585205078,143.6145534515381,127.72637176513672,191.8970069885254,214.7255172729492,76.24845886230469,159.7230339050293,129.2050552368164,677.9634494781494,242.3707110605427,16314.026044285914,36824.46129115416,97.54308128356934,634.626106262207,773.8842163085938,262.7650337219238,527.6333923339844,545.6758728027344,4.011903701308485,63.0,7.0,0.0,0.0,1259.0787551143258,3268.8095625939604,17329.803997961957,1,1,0,1
2009,Ost_DE,Germany,Oats,27861,4.704,1.7561630805333457,15.493688901265465,23.205685297648113,13.95683224995931,-3.765560309092203,4.515045523643494,11.682782491048178,6.123613039652507,10.00436721245448,17.444233894348145,19.64141273498535,22.009641647338867,25.5977725982666,1.0050760507583618,10.97864337762197,11.522902806599935,900.393049120903,1569.981050491333,144.0223045349121,149.1969699859619,183.60482025146484,189.5462188720703,75.06467628479004,146.74335479736328,117.04959869384766,666.3703136444092,253.96384689428294,22259.73585299202,33710.730019572715,110.80870628356934,626.1640930175781,766.4584350585938,277.1716651916504,506.0031433105469,513.2286376953125,4.151887442670999,75.0,11.0,5.0,1.0,1492.6212747251125,3202.8454285963016,17786.19323769759,1,1,0,1
2009,Ost_DE,Germany,Oilseed_Rape,558778,4.242,1.7561630805333457,15.493688901265465,23.205685297648113,13.95683224995931,-3.765560309092203,4.515045523643494,11.682782491048178,6.123613039652507,10.00436721245448,17.444233894348145,19.64141273498535,22.009641647338867,25.5977725982666,1.0050760507583618,10.97864337762197,11.522902806599935,900.393049120903,1569.981050491333,144.0223045349121,149.1969699859619,183.60482025146484,189.5462188720703,75.06467628479004,146.74335479736328,117.04959869384766,666.3703136444092,253.96384689428294,22259.73585299202,33710.730019572715,110.80870628356934,626.1640930175781,766.4584350585938,277.1716651916504,506.0031433105469,513.2286376953125,4.151887442670999,75.0,11.0,5.0,1.0,1492.6212747251125,3202.8454285963016,17786.19323769759,1,1,0,1
2009,Ost_DE,Germany,Spring_Barley,73504,5.135,1.7561630805333457,15.493688901265465,23.205685297648113,13.95683224995931,-3.765560309092203,4.515045523643494,11.682782491048178,6.123613039652507,10.00436721245448,17.444233894348145,19.64141273498535,22.009641647338867,25.5977725982666,1.0050760507583618,10.97864337762197,11.522902806599935,900.393049120903,1569.981050491333,144.0223045349121,149.1969699859619,183.60482025146484,189.5462188720703,75.06467628479004,146.74335479736328,117.04959869384766,666.3703136444092,253.96384689428294,22259.73585299202,33710.730019572715,110.80870628356934,626.1640930175781,766.4584350585938,277.1716651916504,506.0031433105469,513.2286376953125,4.151887442670999,75.0,11.0,5.0,1.0,1492.6212747251125,3202.8454285963016,17786.19323769759,1,1,0,1
2009,Ost_DE,Germany,Wheat,894707,7.536,1.7561630805333457,15.493688901265465,23.205685297648113,13.95683224995931,-3.765560309092203,4.515045523643494,11.682782491048178,6.123613039652507,10.00436721245448,17.444233894348145,19.64141273498535,22.009641647338867,25.5977725982666,1.0050760507583618,10.97864337762197,11.522902806599935,900.393049120903,1569.981050491333,144.0223045349121,149.1969699859619,183.60482025146484,189.5462188720703,75.06467628479004,146.74335479736328,117.04959869384766,666.3703136444092,253.96384689428294,22259.73585299202,33710.730019572715,110.80870628356934,626.1640930175781,766.4584350585938,277.1716651916504,506.0031433105469,513.2286376953125,4.151887442670999,75.0,11.0,5.0,1.0,1492.6212747251125,3202.8454285963016,17786.19323769759,1,1,0,1
2009,Ost_DE,Germany,Winter_Barley,322488,6.944,1.7561630805333457,15.493688901265465,23.205685297648113,13.95683224995931,-3.765560309092203,4.515045523643494,11.682782491048178,6.123613039652507,10.00436721245448,17.444233894348145,19.64141273498535,22.009641647338867,25.5977725982666,1.0050760507583618,10.97864337762197,11.522902806599935,900.393049120903,1569.981050491333,144.0223045349121,149.1969699859619,183.60482025146484,189.5462188720703,75.06467628479004,146.74335479736328,117.04959869384766,666.3703136444092,253.96384689428294,22259.73585299202,33710.730019572715,110.80870628356934,626.1640930175781,766.4584350585938,277.1716651916504,506.0031433105469,513.2286376953125,4.151887442670999,75.0,11.0,5.0,1.0,1492.6212747251125,3202.8454285963016,17786.19323769759,1,1,0,1
2009,Sued_DE,Germany,Oats,57065,5.26,1.7460035147766273,14.848085721333822,22.872456868489586,14.052079200744627,-4.705963770548503,4.1964390724897385,11.40057627360026,5.379637002944946,9.52226239691178,17.136516571044922,20.01984214782715,21.814088821411133,24.989192962646484,-0.2301312536001205,10.651646648844084,11.471880594889322,857.0036157220602,1542.286491394043,188.29640769958496,239.3021469116211,295.5562438964844,195.4164047241211,134.37847137451172,243.57379150390625,183.4480438232422,918.5712032318116,1.7629573068804802,57265.517516511085,87353.49330619816,153.17422485351562,633.6857376098633,799.6871948242188,324.24940490722656,530.5473937988281,535.36572265625,2.696578511775853,79.0,16.0,9.0,0.0,2278.697835036788,5064.804471207899,18290.81087190037,1,1,0,0
2009,Sued_DE,Germany,Oilseed_Rape,214390,3.983,1.7460035147766273,14.848085721333822,22.872456868489586,14.052079200744627,-4.705963770548503,4.1964390724897385,11.40057627360026,5.379637002944946,9.52226239691178,17.136516571044922,20.01984214782715,21.814088821411133,24.989192962646484,-0.2301312536001205,10.651646648844084,11.471880594889322,857.0036157220602,1542.286491394043,188.29640769958496,239.3021469116211,295.5562438964844,195.4164047241211,134.37847137451172,243.57379150390625,183.4480438232422,918.5712032318116,1.7629573068804802,57265.517516511085,87353.49330619816,153.17422485351562,633.6857376098633,799.6871948242188,324.24940490722656,530.5473937988281,535.36572265625,2.696578511775853,79.0,16.0,9.0,0.0,2278.697835036788,5064.804471207899,18290.81087190037,1,1,0,0
2009,Sued_DE,Germany,Spring_Barley,160539,5.166,1.7460035147766273,14.848085721333822,22.872456868489586,14.052079200744627,-4.705963770548503,4.1964390724897385,11.40057627360026,5.379637002944946,9.52226239691178,17.136516571044922,20.01984214782715,21.814088821411133,24.989192962646484,-0.2301312536001205,10.651646648844084,11.471880594889322,857.0036157220602,1542.286491394043,188.29640769958496,239.3021469116211,295.5562438964844,195.4164047241211,134.37847137451172,243.57379150390625,183.4480438232422,918.5712032318116,1.7629573068804802,57265.517516511085,87353.49330619816,153.17422485351562,633.6857376098633,799.6871948242188,324.24940490722656,530.5473937988281,535.36572265625,2.696578511775853,79.0,16.0,9.0,0.0,2278.697835036788,5064.804471207899,18290.81087190037,1,1,0,0
2009,Sued_DE,Germany,Wheat,739356,7.04,1.7460035147766273,14.848085721333822,22.872456868489586,14.052079200744627,-4.705963770548503,4.1964390724897385,11.40057627360026,5.379637002944946,9.52226239691178,17.136516571044922,20.01984214782715,21.814088821411133,24.989192962646484,-0.2301312536001205,10.651646648844084,11.471880594889322,857.0036157220602,1542.286491394043,188.29640769958496,239.3021469116211,295.5562438964844,195.4164047241211,134.37847137451172,243.57379150390625,183.4480438232422,918.5712032318116,1.7629573068804802,57265.517516511085,87353.49330619816,153.17422485351562,633.6857376098633,799.6871948242188,324.24940490722656,530.5473937988281,535.36572265625,2.696578511775853,79.0,16.0,9.0,0.0,2278.697835036788,5064.804471207899,18290.81087190037,1,1,0,0
2009,Sued_DE,Germany,Winter_Barley,362568,6.328,1.7460035147766273,14.848085721333822,22.872456868489586,14.052079200744627,-4.705963770548503,4.1964390724897385,11.40057627360026,5.379637002944946,9.52226239691178,17.136516571044922,20.01984214782715,21.814088821411133,24.989192962646484,-0.2301312536001205,10.651646648844084,11.471880594889322,857.0036157220602,1542.286491394043,188.29640769958496,239.3021469116211,295.5562438964844,195.4164047241211,134.37847137451172,243.57379150390625,183.4480438232422,918.5712032318116,1.7629573068804802,57265.517516511085,87353.49330619816,153.17422485351562,633.6857376098633,799.6871948242188,324.24940490722656,530.5473937988281,535.36572265625,2.696578511775853,79.0,16.0,9.0,0.0,2278.697835036788,5064.804471207899,18290.81087190037,1,1,0,0
2009,West_DE,Germany,Oats,30414,5.068,3.156338016192118,15.339221318562826,22.87216567993164,14.440282185872396,-2.7120643059412637,5.147211631139119,11.60966682434082,6.769572575887044,10.243216474850971,17.24091625213623,19.82352066040039,21.886488914489743,24.84351921081543,0.940605401992798,10.192009687423706,11.26249885559082,921.8894827365876,1551.6824626922607,198.57497787475583,170.47256088256836,207.9242286682129,225.7901077270508,118.76811981201172,172.5011215209961,132.84440231323242,802.7618751525879,117.57228538610423,29060.894013860976,43232.48486727128,120.77816390991212,590.464469909668,774.4687347412109,273.93835830688477,519.0027008056641,512.8718414306641,3.7069359531829336,63.0,10.0,4.0,0.0,1746.1873441423595,3584.8042132586816,17713.777214928006,1,1,0,1
2009,West_DE,Germany,Oilseed_Rape,151672,4.322,3.156338016192118,15.339221318562826,22.87216567993164,14.440282185872396,-2.7120643059412637,5.147211631139119,11.60966682434082,6.769572575887044,10.243216474850971,17.24091625213623,19.82352066040039,21.886488914489743,24.84351921081543,0.940605401992798,10.192009687423706,11.26249885559082,921.8894827365876,1551.6824626922607,198.57497787475583,170.47256088256836,207.9242286682129,225.7901077270508,118.76811981201172,172.5011215209961,132.84440231323242,802.7618751525879,117.57228538610423,29060.894013860976,43232.48486727128,120.77816390991212,590.464469909668,774.4687347412109,273.93835830688477,519.0027008056641,512.8718414306641,3.7069359531829336,63.0,10.0,4.0,0.0,1746.1873441423595,3584.8042132586816,17713.777214928006,1,1,0,1
2009,West_DE,Germany,Spring_Barley,66926,5.262,3.156338016192118,15.339221318562826,22.87216567993164,14.440282185872396,-2.7120643059412637,5.147211631139119,11.60966682434082,6.769572575887044,10.243216474850971,17.24091625213623,19.82352066040039,21.886488914489743,24.84351921081543,0.940605401992798,10.192009687423706,11.26249885559082,921.8894827365876,1551.6824626922607,198.57497787475583,170.47256088256836,207.9242286682129,225.7901077270508,118.76811981201172,172.5011215209961,132.84440231323242,802.7618751525879,117.57228538610423,29060.894013860976,43232.48486727128,120.77816390991212,590.464469909668,774.4687347412109,273.93835830688477,519.0027008056641,512.8718414306641,3.7069359531829336,63.0,10.0,4.0,0.0,1746.1873441423595,3584.8042132586816,17713.777214928006,1,1,0,1
2009,West_DE,Germany,Wheat,545622,8.179,3.156338016192118,15.339221318562826,22.87216567993164,14.440282185872396,-2.7120643059412637,5.147211631139119,11.60966682434082,6.769572575887044,10.243216474850971,17.24091625213623,19.82352066040039,21.886488914489743,24.84351921081543,0.940605401992798,10.192009687423706,11.26249885559082,921.8894827365876,1551.6824626922607,198.57497787475583,170.47256088256836,207.9242286682129,225.7901077270508,118.76811981201172,172.5011215209961,132.84440231323242,802.7618751525879,117.57228538610423,29060.894013860976,43232.48486727128,120.77816390991212,590.464469909668,774.4687347412109,273.93835830688477,519.0027008056641,512.8718414306641,3.7069359531829336,63.0,10.0,4.0,0.0,1746.1873441423595,3584.8042132586816,17713.777214928006,1,1,0,1
2009,West_DE,Germany,Winter_Barley,267690,7.253,3.156338016192118,15.339221318562826,22.87216567993164,14.440282185872396,-2.7120643059412637,5.147211631139119,11.60966682434082,6.769572575887044,10.243216474850971,17.24091625213623,19.82352066040039,21.886488914489743,24.84351921081543,0.940605401992798,10.192009687423706,11.26249885559082,921.8894827365876,1551.6824626922607,198.57497787475583,170.47256088256836,207.9242286682129,225.7901077270508,118.76811981201172,172.5011215209961,132.84440231323242,802.7618751525879,117.57228538610423,29060.894013860976,43232.48486727128,120.77816390991212,590.464469909668,774.4687347412109,273.93835830688477,519.0027008056641,512.8718414306641,3.7069359531829336,63.0,10.0,4.0,0.0,1746.1873441423595,3584.8042132586816,17713.777214928006,1,1,0,1
2010,Nord_DE,Germany,Oats,20228,4.087,-0.5189682245254517,12.082722345987955,23.16833559672038,12.126952171325684,-5.522531747817993,3.2464676102002463,12.19899845123291,5.632618347803752,7.664594978094101,17.683667023976646,17.62836456298828,24.031716346740723,26.82794952392578,0.5722091794013977,8.836254735787708,10.969337145487469,689.8135480284691,1591.530032157898,143.5283432006836,151.76763725280762,219.5654983520508,239.59640502929688,76.56661033630371,71.32405853271484,187.4851036071777,754.4578838348389,165.87627670385325,23033.4157172998,48209.008066584414,89.57910919189453,541.0369033813477,781.2481689453125,250.72996520996097,597.470947265625,499.5679931640625,3.54202345689778,84.0,14.0,10.0,2.0,1163.2374703250764,3882.723162811159,18100.2197624483,1,1,0,1
2010,Nord_DE,Germany,Oilseed_Rape,484188,4.089,-0.5189682245254517,12.082722345987955,23.16833559672038,12.126952171325684,-5.522531747817993,3.2464676102002463,12.19899845123291,5.632618347803752,7.664594978094101,17.683667023976646,17.62836456298828,24.031716346740723,26.82794952392578,0.5722091794013977,8.836254735787708,10.969337145487469,689.8135480284691,1591.530032157898,143.5283432006836,151.76763725280762,219.5654983520508,239.59640502929688,76.56661033630371,71.32405853271484,187.4851036071777,754.4578838348389,165.87627670385325,23033.4157172998,48209.008066584414,89.57910919189453,541.0369033813477,781.2481689453125,250.72996520996097,597.470947265625,499.5679931640625,3.54202345689778,84.0,14.0,10.0,2.0,1163.2374703250764,3882.723162811159,18100.2197624483,1,1,0,1
2010,Nord_DE,Germany,Spring_Barley,40975,4.397,-0.5189682245254517,12.082722345987955,23.16833559672038,12.126952171325684,-5.522531747817993,3.2464676102002463,12.19899845123291,5.632618347803752,7.664594978094101,17.683667023976646,17.62836456298828,24.031716346740723,26.82794952392578,0.5722091794013977,8.836254735787708,10.969337145487469,689.8135480284691,1591.530032157898,143.5283432006836,151.76763725280762,219.5654983520508,239.59640502929688,76.56661033630371,71.32405853271484,187.4851036071777,754.4578838348389,165.87627670385325,23033.4157172998,48209.008066584414,89.57910919189453,541.0369033813477,781.2481689453125,250.72996520996097,597.470947265625,499.5679931640625,3.54202345689778,84.0,14.0,10.0,2.0,1163.2374703250764,3882.723162811159,18100.2197624483,1,1,0,1
2010,Nord_DE,Germany,Wheat,976971,7.812,-0.5189682245254517,12.082722345987955,23.16833559672038,12.126952171325684,-5.522531747817993,3.2464676102002463,12.19899845123291,5.632618347803752,7.664594978094101,17.683667023976646,17.62836456298828,24.031716346740723,26.82794952392578,0.5722091794013977,8.836254735787708,10.969337145487469,689.8135480284691,1591.530032157898,143.5283432006836,151.76763725280762,219.5654983520508,239.59640502929688,76.56661033630371,71.32405853271484,187.4851036071777,754.4578838348389,165.87627670385325,23033.4157172998,48209.008066584414,89.57910919189453,541.0369033813477,781.2481689453125,250.72996520996097,597.470947265625,499.5679931640625,3.54202345689778,84.0,14.0,10.0,2.0,1163.2374703250764,3882.723162811159,18100.2197624483,1,1,0,1
2010,Nord_DE,Germany,Winter_Barley,324466,7.241,-0.5189682245254517,12.082722345987955,23.16833559672038,12.126952171325684,-5.522531747817993,3.2464676102002463,12.19899845123291,5.632618347803752,7.664594978094101,17.683667023976646,17.62836456298828,24.031716346740723,26.82794952392578,0.5722091794013977,8.836254735787708,10.969337145487469,689.8135480284691,1591.530032157898,143.5283432006836,151.76763725280762,219.5654983520508,239.59640502929688,76.56661033630371,71.32405853271484,187.4851036071777,754.4578838348389,165.87627670385325,23033.4157172998,48209.008066584414,89.57910919189453,541.0369033813477,781.2481689453125,250.72996520996097,597.470947265625,499.5679931640625,3.54202345689778,84.0,14.0,10.0,2.0,1163.2374703250764,3882.723162811159,18100.2197624483,1,1,0,1
2010,Ost_DE,Germany,Oats,28273,3.847,-0.9981487194697062,12.57247543334961,24.03143056233724,12.073842207590738,-6.789951165517171,2.984346066912015,12.305460294087728,4.642268737157186,7.778410750130813,18.168445428212483,18.55123710632324,25.010870933532715,27.52898597717285,-0.2423541694879531,9.588129366437594,11.72597026824951,700.0569675117731,1635.1600885391235,142.53345489501953,167.78546714782715,253.8662796020508,229.6200714111328,59.60375022888184,96.32042694091795,233.46369171142575,793.8052730560303,126.52888748266184,28151.962986014583,64448.087918986625,104.37109756469728,532.907585144043,786.3361358642578,271.16919898986816,598.6955261230469,483.51490783691406,3.0852890272186895,85.0,19.0,9.0,5.0,1305.104281378379,4612.355647013192,18896.782247678493,1,1,0,1
2010,Ost_DE,Germany,Oilseed_Rape,557986,3.871,-0.9981487194697062,12.57247543334961,24.03143056233724,12.073842207590738,-6.789951165517171,2.984346066912015,12.305460294087728,4.642268737157186,7.778410750130813,18.168445428212483,18.55123710632324,25.010870933532715,27.52898597717285,-0.2423541694879531,9.588129366437594,11.72597026824951,700.0569675117731,1635.1600885391235,142.53345489501953,167.78546714782715,253.8662796020508,229.6200714111328,59.60375022888184,96.32042694091795,233.46369171142575,793.8052730560303,126.52888748266184,28151.962986014583,64448.087918986625,104.37109756469728,532.907585144043,786.3361358642578,271.16919898986816,598.6955261230469,483.51490783691406,3.0852890272186895,85.0,19.0,9.0,5.0,1305.104281378379,4612.355647013192,18896.782247678493,1,1,0,1
2010,Ost_DE,Germany,Spring_Barley,72957,4.98,-0.9981487194697062,12.57247543334961,24.03143056233724,12.073842207590738,-6.789951165517171,2.984346066912015,12.305460294087728,4.642268737157186,7.778410750130813,18.168445428212483,18.55123710632324,25.010870933532715,27.52898597717285,-0.2423541694879531,9.588129366437594,11.72597026824951,700.0569675117731,1635.1600885391235,142.53345489501953,167.78546714782715,253.8662796020508,229.6200714111328,59.60375022888184,96.32042694091795,233.46369171142575,793.8052730560303,126.52888748266184,28151.962986014583,64448.087918986625,104.37109756469728,532.907585144043,786.3361358642578,271.16919898986816,598.6955261230469,483.51490783691406,3.0852890272186895,85.0,19.0,9.0,5.0,1305.104281378379,4612.355647013192,18896.782247678493,1,1,0,1
2010,Ost_DE,Germany,Wheat,895570,6.869,-0.9981487194697062,12.57247543334961,24.03143056233724,12.073842207590738,-6.789951165517171,2.984346066912015,12.305460294087728,4.642268737157186,7.778410750130813,18.168445428212483,18.55123710632324,25.010870933532715,27.52898597717285,-0.2423541694879531,9.588129366437594,11.72597026824951,700.0569675117731,1635.1600885391235,142.53345489501953,167.78546714782715,253.8662796020508,229.6200714111328,59.60375022888184,96.32042694091795,233.46369171142575,793.8052730560303,126.52888748266184,28151.962986014583,64448.087918986625,104.37109756469728,532.907585144043,786.3361358642578,271.16919898986816,598.6955261230469,483.51490783691406,3.0852890272186895,85.0,19.0,9.0,5.0,1305.104281378379,4612.355647013192,18896.782247678493,1,1,0,1
2010,Ost_DE,Germany,Winter_Barley,311381,6.924,-0.9981487194697062,12.57247543334961,24.03143056233724,12.073842207590738,-6.789951165517171,2.984346066912015,12.305460294087728,4.642268737157186,7.778410750130813,18.168445428212483,18.55123710632324,25.010870933532715,27.52898597717285,-0.2423541694879531,9.588129366437594,11.72597026824951,700.0569675117731,1635.1600885391235,142.53345489501953,167.78546714782715,253.8662796020508,229.6200714111328,59.60375022888184,96.32042694091795,233.46369171142575,793.8052730560303,126.52888748266184,28151.962986014583,64448.087918986625,104.37109756469728,532.907585144043,786.3361358642578,271.16919898986816,598.6955261230469,483.51490783691406,3.0852890272186895,85.0,19.0,9.0,5.0,1305.104281378379,4612.355647013192,18896.782247678493,1,1,0,1
2010,Sued_DE,Germany,Oats,57065,4.367,0.2708807388941447,12.61580499013265,22.838448842366535,12.122929255167644,-5.448086659113566,2.5282724698384604,11.79794184366862,3.795948346455892,7.572038729985556,17.318195343017578,18.271448612213135,23.699397087097168,25.789594650268555,-1.1132152080535889,10.08753252029419,11.040506998697916,681.4834856987,1558.637580871582,215.86176300048828,200.43992233276367,377.4636917114258,175.69249725341797,72.4709587097168,208.59418487548828,290.00231170654297,969.4578742980956,49.12371375940347,40176.16246476433,142478.83856041828,138.38669967651367,585.6998748779297,779.6021118164062,318.8926887512207,573.7840270996094,462.9317779541016,2.0599125593554795,83.0,22.0,12.0,6.0,1517.7388549389832,6536.989947955037,17804.90294811991,1,1,1,0
2010,Sued_DE,Germany,Oilseed_Rape,212827,3.501,0.2708807388941447,12.61580499013265,22.838448842366535,12.122929255167644,-5.448086659113566,2.5282724698384604,11.79794184366862,3.795948346455892,7.572038729985556,17.318195343017578,18.271448612213135,23.699397087097168,25.789594650268555,-1.1132152080535889,10.08753252029419,11.040506998697916,681.4834856987,1558.637580871582,215.86176300048828,200.43992233276367,377.4636917114258,175.69249725341797,72.4709587097168,208.59418487548828,290.00231170654297,969.4578742980956,49.12371375940347,40176.16246476433,142478.83856041828,138.38669967651367,585.6998748779297,779.6021118164062,318.8926887512207,573.7840270996094,462.9317779541016,2.0599125593554795,83.0,22.0,12.0,6.0,1517.7388549389832,6536.989947955037,17804.90294811991,1,1,1,0
2010,Sued_DE,Germany,Spring_Barley,160456,4.878,0.2708807388941447,12.61580499013265,22.838448842366535,12.122929255167644,-5.448086659113566,2.5282724698384604,11.79794184366862,3.795948346455892,7.572038729985556,17.318195343017578,18.271448612213135,23.699397087097168,25.789594650268555,-1.1132152080535889,10.08753252029419,11.040506998697916,681.4834856987,1558.637580871582,215.86176300048828,200.43992233276367,377.4636917114258,175.69249725341797,72.4709587097168,208.59418487548828,290.00231170654297,969.4578742980956,49.12371375940347,40176.16246476433,142478.83856041828,138.38669967651367,585.6998748779297,779.6021118164062,318.8926887512207,573.7840270996094,462.9317779541016,2.0599125593554795,83.0,22.0,12.0,6.0,1517.7388549389832,6536.989947955037,17804.90294811991,1,1,1,0
2010,Sued_DE,Germany,Wheat,739356,6.682,0.2708807388941447,12.61580499013265,22.838448842366535,12.122929255167644,-5.448086659113566,2.5282724698384604,11.79794184366862,3.795948346455892,7.572038729985556,17.318195343017578,18.271448612213135,23.699397087097168,25.789594650268555,-1.1132152080535889,10.08753252029419,11.040506998697916,681.4834856987,1558.637580871582,215.86176300048828,200.43992233276367,377.4636917114258,175.69249725341797,72.4709587097168,208.59418487548828,290.00231170654297,969.4578742980956,49.12371375940347,40176.16246476433,142478.83856041828,138.38669967651367,585.6998748779297,779.6021118164062,318.8926887512207,573.7840270996094,462.9317779541016,2.0599125593554795,83.0,22.0,12.0,6.0,1517.7388549389832,6536.989947955037,17804.90294811991,1,1,1,0
2010,Sued_DE,Germany,Winter_Barley,362339,5.96,0.2708807388941447,12.61580499013265,22.838448842366535,12.122929255167644,-5.448086659113566,2.5282724698384604,11.79794184366862,3.795948346455892,7.572038729985556,17.318195343017578,18.271448612213135,23.699397087097168,25.789594650268555,-1.1132152080535889,10.08753252029419,11.040506998697916,681.4834856987,1558.637580871582,215.86176300048828,200.43992233276367,377.4636917114258,175.69249725341797,72.4709587097168,208.59418487548828,290.00231170654297,969.4578742980956,49.12371375940347,40176.16246476433,142478.83856041828,138.38669967651367,585.6998748779297,779.6021118164062,318.8926887512207,573.7840270996094,462.9317779541016,2.0599125593554795,83.0,22.0,12.0,6.0,1517.7388549389832,6536.989947955037,17804.90294811991,1,1,1,0
2010,West_DE,Germany,Oats,28952,4.486,0.679350733757019,12.983230590820312,23.62847646077474,12.503574848175049,-4.364712158838908,3.265300194422404,12.058770179748535,5.502196868260701,8.124265392621359,17.843623320261635,18.762753009796143,24.74612331390381,26.774188995361328,0.7719647884368896,9.71793039639791,11.569706281026203,731.1838853359222,1605.9260988235474,197.40888214111328,156.65146350860596,264.62734603881836,197.90373611450195,70.66306781768799,104.77679061889648,226.0432891845703,816.5914278030396,103.74273273565257,24539.681019388103,70027.63227154851,100.24161338806152,552.8609924316406,789.8113098144531,271.94393157958984,597.7970581054688,494.1858825683594,2.9733810226716315,78.0,16.0,9.0,4.0,1272.678063686455,4721.910682957205,18662.03794240447,1,1,0,1
2010,West_DE,Germany,Oilseed_Rape,150764,3.978,0.679350733757019,12.983230590820312,23.62847646077474,12.503574848175049,-4.364712158838908,3.265300194422404,12.058770179748535,5.502196868260701,8.124265392621359,17.843623320261635,18.762753009796143,24.74612331390381,26.774188995361328,0.7719647884368896,9.71793039639791,11.569706281026203,731.1838853359222,1605.9260988235474,197.40888214111328,156.65146350860596,264.62734603881836,197.90373611450195,70.66306781768799,104.77679061889648,226.0432891845703,816.5914278030396,103.74273273565257,24539.681019388103,70027.63227154851,100.24161338806152,552.8609924316406,789.8113098144531,271.94393157958984,597.7970581054688,494.1858825683594,2.9733810226716315,78.0,16.0,9.0,4.0,1272.678063686455,4721.910682957205,18662.03794240447,1,1,0,1
